transcription,file_name
nei wui fuk dak taai maan laa ngo dou fai si tung nei gong,common_voice_yue_33371462
hok dou ge mui go zi sik dou wui paai soeng jung coeng,common_voice_yue_33371464
aa neoi ne deoi haai hai aa maa jung keoi cou maai ge cin maai bei bou bui neoi ga,common_voice_yue_33371465
bak fong waa ping jam fong on dou hai gam,common_voice_yue_33371481
ngo gok dak jiu daai gaa jiu hok sik wok dak zyun zung sin,common_voice_yue_33371482
hou zik dak faan si,common_voice_yue_33371484
ngo zau m sik nei zyu gap mat je,common_voice_yue_33371496
so ji ji gaa hai ngo co lo,common_voice_yue_33371497
jyu gu nei co gwo zo je maan sap jat dim ho ji hai din si tai faan,common_voice_yue_33371498
nei ho ji man haa keoi ngo dim gaau si,common_voice_yue_33371516
bou cyu jyun sing zi cin hai tai m dou gin pun,common_voice_yue_33371518
ngo gok dak zung faan lyun gam duk zing jam bat jyu zing soeng gong je zung syu fuk di,common_voice_yue_33371521
ging jin heoi jin gau lok hau se wui ge lok hau,common_voice_yue_33371522
co zo hou do go,common_voice_yue_33371523
sam ging ngo m soeng ting,common_voice_yue_33371524
ngo dei hoi me wui aa nei jiu paai cin aa,common_voice_yue_33371525
dai ji go ho nang sing,common_voice_yue_33371531
ngo daa baau daai faan heoi hai dim jyun gong ding hai gu haak gong ga,common_voice_yue_33371532
ngo gam gok dou hai lau liu ngo man dak ceot ngo man dou daai waa zing zam mei,common_voice_yue_33371533
zou jan hai jiu jau dai sin ge m hou wai zo faat zin ji heoi fong hei m jing goi fong hei ge je,common_voice_yue_33371535
zou jan m hou gam kau kei,common_voice_yue_33371541
zung jau haa kau cyun,common_voice_yue_33371542
seng sai jan zeoi soeng heoi ge dei fong hai maa ji doi fu,common_voice_yue_33371543
nei dou king dak do ge m hai zi sik sing man tai hai geoi tai dim zou,common_voice_yue_33371544
keoi zou gam do je seon seoi hai jan wai keoi zung ji tiu zin,common_voice_yue_33371545
sin saang zi cin jung mat je daa zi ge,common_voice_yue_33371571
ngo cing jyun giu nei cyun meng,common_voice_yue_33371573
ngo bei gaau seon fo hok ngo soeng seon sing jan tung jing hoeng,common_voice_yue_33371575
jau mou kei taa jan zyu hai dou,common_voice_yue_33371586
ngo ji wai hai sei san,common_voice_yue_33371588
hou ci hai cong kit m gei dak zo la,common_voice_yue_33371589
kei doi zing sik baan,common_voice_yue_33371596
nei gong gan ni gei go ngo seoi jin gei dak zyu daan hai dou ji gaa dou seng jat daa co,common_voice_yue_33371598
ngo dou hai gam ziu faat jin ge,common_voice_yue_33371599
hou ci gai tung aap gong gam kau m maai,common_voice_yue_33371600
gam zan hai jat sai m sei dou jau san man,common_voice_yue_33372653
o gam joeng zan hai hou,common_voice_yue_33372654
jyu mui mou zi ge jan hai gam,common_voice_yue_33372655
ping jam hou do ngo jiu caa zi din sin sik,common_voice_yue_33372656
soeng gaan ho taai gap m fan zim tyun jam ge fong jin zau wui bin sing gam,common_voice_yue_33372661
ngo dak dang wai lo gou di fan zou dou hai co zo jat tai,common_voice_yue_33372664
so ji ngo jiu tung soeng sau maai nei zoeng cong,common_voice_yue_33372665
ngo gok dak jing goi zi ceot cin ze,common_voice_yue_33372667
jung gong kek mong laa,common_voice_yue_33372670
jiu hoi wui aa maa,common_voice_yue_33372671
hau saang jan zou san,common_voice_yue_33372673
ngo faat jin ngo gong je hou m dei dou,common_voice_yue_33372677
ngo dei ji gaa king gan mong zaam jau mat je jyu jin ge si,common_voice_yue_33372679
nei go cing fong hai wai jat ho ji jung dak dou m bei jan gam ge,common_voice_yue_33372680
jyu gu nei jiu ngo gaan gwai uk ding hai fan fan coeng ngo gok dak fan fan coeng wui zi zoi di,common_voice_yue_33372681
jiu mat je sou geoi,common_voice_yue_33372682
hang faat leot tou ging,common_voice_yue_33372688
nei waa mat je wan m dou,common_voice_yue_33372689
dim gei dak gam do je,common_voice_yue_33372690
ni go hai nei jat sang zeoi daai ge co ng,common_voice_yue_33372691
gam dou zong dou,common_voice_yue_33372692
luk jyun ni dyun zau fan,common_voice_yue_33373542
di jan seng jat man ngo hai mai jim zo faat,common_voice_yue_33373543
do ze ming jyut lau ji,common_voice_yue_33373544
hai gau coi ci zou dou wui bei jan got ge,common_voice_yue_33373545
ji gaa gan bun mou man jin man gaau juk,common_voice_yue_33373551
o heoi tai haa sin,common_voice_yue_33373552
ngaam ngaam ji ging gaa zo nei,common_voice_yue_33373553
syu jap faat ge hou do gung nang dou loi zi jyu daai gaa ge wui gwai ne,common_voice_yue_33373554
hou caam aa ngo dei,common_voice_yue_33373555
nei lou mou tin sing jyu ci,common_voice_yue_33373562
ji gaa ge siu hok saang bit sau fo,common_voice_yue_33373563
haa ci jau gei wui sin laa,common_voice_yue_33373566
nei ming mei,common_voice_yue_33373567
zyun zung haa jan dei aa maa,common_voice_yue_33373569
ngo maa mi hou zung ji go coeng lim,common_voice_yue_33373571
so ji gong mou jan gaa sai do dou ji laai jan gung zi wai m hai mat je hou si,common_voice_yue_33373572
kei sat ji ging haam zo so ji gam se,common_voice_yue_33373574
jiu ngo maai daan zau daai wok lok,common_voice_yue_33373575
daan m sik jung jyut ping daa zi,common_voice_yue_33373579
nei hei saai keoi dai aa,common_voice_yue_33373581
tung baak dou bei gaau bin go hou di,common_voice_yue_33373583
hai mai zik hai dak,common_voice_yue_33373584
jau zi gei jat gaan fong zau mou man tai laa,common_voice_yue_33373586
m hou nam mat je deoi jing mat je,common_voice_yue_33373588
nei tai dou laan suk mei,common_voice_yue_33373590
tai loi tang seon gung zi dou m jung ji lo aa,common_voice_yue_33373593
wan go si gaan se faan gwai,common_voice_yue_33373602
hou ci gam zik zip hai mong soeng caa nei di caap tou ho nang hou di,common_voice_yue_33373604
zi gwai zit zau wun syun naam bak wui gwai sin joek mok zi taai joeng gok dou,common_voice_yue_33373611
jat gin dou jau jan jung bak fong waa ge ci wui ngo wui ceot seng,common_voice_yue_33373612
sing daan gam siu gaa ge me,common_voice_yue_33373613
fun jing sai jung mai gau hai tung,common_voice_yue_33373614
zau gam jat dim dim doi maa,common_voice_yue_33378419
nei go kwai ding dou zi cin hau bat jat,common_voice_yue_33378420
nei hai ngoi gwok so ji m ming,common_voice_yue_33378422
nei hai dim zou ge,common_voice_yue_33378423
ngo man keoi zou me m ceot gwok,common_voice_yue_33378424
ho gaai m zik zip jung sou zi biu diu,common_voice_yue_33378425
dat jin faat jin jung faan tai zi syu ceot hou zing zeon,common_voice_yue_33378426
ji gaa tiu lou zan hai mou ce ga wo,common_voice_yue_33378427
jan dou paa m hou waa gwai,common_voice_yue_33378428
nei ji wai hai ngo giu keoi dei gaa nei,common_voice_yue_33378429
jyut jyu haan haan dei dou jau gei sap zung hau jam pang me hai dak hoeng gong hau jam ho ji doi biu dou jyut jyu aa,common_voice_yue_33378430
jau caai suk suk sung seon seon suk seon cuk,common_voice_yue_33378431
ci tung zou ge man tai,common_voice_yue_33378432
nei go ho ji daa jam ji ci,common_voice_yue_33378433
luk zuk ji sap fan zung lok,common_voice_yue_33378434
wui m wui hai jan wai jung zo hon zi ge gwaan hai,common_voice_yue_33378435
hou ci pan saai mai gam,common_voice_yue_33378436
ngo m gam tung jan gong,common_voice_yue_33378437
nei jau jiu gaa do tiu kwai zak,common_voice_yue_33378438
fei kwan noi jan si ne,common_voice_yue_33378439
biu si bat cing jyun,common_voice_yue_33378440
jyut jyu dim faan jik aa,common_voice_yue_33378441
keoi dei tau sin man nei go zi dim joeng duk,common_voice_yue_33378442
gaan faa zi m ho ji jyun zing biu daat jyut jyu,common_voice_yue_33378443
zip sau gwo jau mou gin nei ziu zi gong waa,common_voice_yue_33378444
sing wong baai kau,common_voice_yue_33378445
jan leoi ge jing zi sap fan jau haan,common_voice_yue_33378446
gei bun soeng dou hai siu hok saang,common_voice_yue_33378447
hou ge m goi saai nei dei,common_voice_yue_33378448
jik waak ngaam ngaam soeng heoi ga,common_voice_yue_33378449
ngo mou jing sing gwo nei wo,common_voice_yue_33378450
m gan jiu ge zeoi gan jiu teoi gwong dou ping jam,common_voice_yue_33378451
nei go dak jyu si pan gam noi zi mok gei si ceot,common_voice_yue_33378452
ceot heoi haang haa gaai aa,common_voice_yue_33378453
daan go sing zo dou hou pin min ze,common_voice_yue_33395066
zi cin bei jat bun jan waai ji keoi sau zaap jung wu si jan seon sik,common_voice_yue_33395067
nei tiu neoi gwong zau jan,common_voice_yue_33395068
nei zi dou hou do gam bo,common_voice_yue_33395069
tiu si kiu nei nam ge,common_voice_yue_33396308
jyu gu ting jat zoi tung ngo fan ngo zoi gai zuk bei keoi ting,common_voice_yue_33396309
deoi jing gwaan hai deoi hok zaap hai jau bong zo bat gwo ngo m zaan sing keoi ge zou faat,common_voice_yue_33396310
ji gaa heoi cung loeng laa,common_voice_yue_33396317
ngo jung zi gei zoeng soeng zou tau zoeng,common_voice_yue_33396318
keoi dei gan bun m zi dou ne jaa nin lai gong mun deoi hat haa ge ng jap cung man faa dou ging zai soeng ge loek dyut,common_voice_yue_33396319
hang dung zeoi sat zai,common_voice_yue_33396320
gam jat ngo dei jiu jin gau haa tin gwok cing gau jap min zeoi daai jat go mei gaai zi mai,common_voice_yue_33396321
ngo ji cin tai ceot hou do hou hou ge gin ji zung jau cong ji,common_voice_yue_33396328
zung jau di zap zyu,common_voice_yue_33396330
jau si ho ji lau jin,common_voice_yue_33396333
ji gaa jau mou pin tai,common_voice_yue_33396335
m ho ji m sik zong dung,common_voice_yue_33396342
m zi nei man mat tiu pin hou cing co,common_voice_yue_33396343
maa lau wun zo go leng neoi tau zoeng wo,common_voice_yue_33396345
ho ji jung ping jam gaau zung man waak ze zik zip gaau ping jam,common_voice_yue_33396352
teoi haau ze jau si wui teoi haau co m hou gaai ji,common_voice_yue_33396353
m zo zai gaau lau mai zau dak laa,common_voice_yue_33396354
gou dang kwan zyu zan hai sai gau lei,common_voice_yue_33396355
ngo hai waa ngo dei saam go king gan din waa m fong bin daa zi zyu,common_voice_yue_33396371
hou m sai haak hei,common_voice_yue_33396372
m hou ji si tau sin haang hoi zo jat zan,common_voice_yue_33396373
si fu wui haa jim aa,common_voice_yue_33396374
gan paai m gin ze fei ge,common_voice_yue_33396375
fan laa zou tau,common_voice_yue_33396382
dai jat jyu jin tou baak waa,common_voice_yue_33396383
gaa soeng wan din gan bun m hou jung,common_voice_yue_33396384
gu ze ji hoeng gong wai lai,common_voice_yue_33396385
jing goi wui bei hei haau fan zoeng naan di,common_voice_yue_33396386
gam nei dim fuk keoi,common_voice_yue_33396387
hon cong jyu hai jau mou ting gwo,common_voice_yue_33396388
zan hai nam hei dou mou gwat sung jin,common_voice_yue_33396395
maai gwai ce sin wui bin sing kei gwaai,common_voice_yue_33396396
gam ging tang gwong coeng ji ging sau zo pei hou do nin laa,common_voice_yue_33396397
go go hai mat je jam,common_voice_yue_33396398
waa jing wo zan hai wo ping tin si wo,common_voice_yue_33396400
m hai hou ci ham paang laang kam pei,common_voice_yue_33396401
kwan man gin jau aa,common_voice_yue_33396402
lok seoi lok jyu ge ji si,common_voice_yue_33396403
nei zit tou nei go jan zi liu jip bei ngo tai,common_voice_yue_33396404
hai mei seon kwan,common_voice_yue_33396411
di gin wai taai sai,common_voice_yue_33396414
nei tai ge fo jing jan ze hou m hou tai aa,common_voice_yue_33396415
dim gaai cing gok haa sik faan,common_voice_yue_33396417
nei di zi tung jam bat tung zi,common_voice_yue_33396418
jing laai bei jan gaau keoi dou sik heoi coi ji wai aa maai wu ziu laa,common_voice_yue_33396419
dim gaai jiu laai ngoi jan,common_voice_yue_33396420
kei sat keoi bun san soeng gam maan sung bei nei,common_voice_yue_33396422
mak jing ge gan zi daai bat jat joeng,common_voice_yue_33396423
dai jat go ho nang sing,common_voice_yue_33396424
ho nang hai ge ngo dou zi dou zung gwok ge mong lok hai hou fuk zaap,common_voice_yue_33396426
bak ging si gaan cam maan sap jat dim,common_voice_yue_33396427
zung hai dou zung hai dou,common_voice_yue_33396428
faan sing faan si ge jing man hai mat je,common_voice_yue_33396429
jau mou bit jiu aa,common_voice_yue_33396430
ngo leng dou dam jat seng hou mou bin fat wat dat aa,common_voice_yue_33396431
zik jik mai zau hai lok hang ding jyu,common_voice_yue_33396432
ngo hai zeoi kau jyun mei ze,common_voice_yue_33396433
hon jyu dai saam jan cing bat biu naam neoi hou zeng soeng,common_voice_yue_33396434
hou faai zau wui gwaan ga laa,common_voice_yue_33396435
zi gei jung mou fong lok soeng min,common_voice_yue_33396437
hoeng gong jyu jin hok hok wui jyut jyu ping jam fong on,common_voice_yue_33396438
ping leon jau zi sou haan zai,common_voice_yue_33396441
jyu gu m hai wui dou mui jat si zing soeng jat si hou zoeng,common_voice_yue_33396442
zik zip gong go ming dou dak,common_voice_yue_33396445
teng dou di zaa pin fan zi ge sing,common_voice_yue_33396447
zi siu jiu jau jat go sing nok hai m hai,common_voice_yue_33396449
min deoi mei loi wui hai dim joeng,common_voice_yue_33396451
mat je hai cou zin,common_voice_yue_33396455
wui ge jat lou gin ci gan,common_voice_yue_33396456
hai wo hoeng gong go bin jat dim gei,common_voice_yue_33396457
daai gaa dou jiu nou lik ga,common_voice_yue_33396458
nei daap keoi laa gam,common_voice_yue_33396460
mat je puk gaai ge jyun gin,common_voice_yue_33396461
gim gaap nei dou dak gong dak ngaam sung ngaan si doi maai mut hou do lek zai,common_voice_yue_33396462
hai hon jyu dou wui jau lin duk bin diu,common_voice_yue_33396470
faan faan uk kei,common_voice_yue_33396471
keoi fan dai luk sing tung dai jat sing,common_voice_yue_33396472
zok wai cou hau gaau coi fei soeng hou,common_voice_yue_33396473
gin jin si cai jin gin bat jin ji noi zi sing,common_voice_yue_33396474
sat mou dak hou ci gaa ze nei gam lo zoeng hok gam laa,common_voice_yue_33396475
waa m ding hai keoi ne,common_voice_yue_33396478
bing m hai dak ce maa paau,common_voice_yue_33396479
jyu gu nei gok dak gam do go jan zyu maai jat cai hou kei gwaai,common_voice_yue_33396480
se sing dai ji di wui jan jan waai jam ge co zi,common_voice_yue_33396481
gun fong zung hai dou hok cing sik cit gai ne,common_voice_yue_33396482
ngo jau go leon geoi zau hai gaau nei go,common_voice_yue_33396483
zung jau hap maai dou mun,common_voice_yue_33396484
aai gaa haa zang jan cin go go hai kai je lai lo cin go go faan ji bin zo zou kai dai,common_voice_yue_33396485
ngo ji wai sing dak jat go ge,common_voice_yue_33396486
ngo teng zo gei ci,common_voice_yue_33396488
ngo jing wai nei zung cing fong jing goi jiu loeng gaai,common_voice_yue_33396491
ngo ge bok haak ming cing,common_voice_yue_33396492
keoi dou jau gong nei ge hou ga nei m soeng zi keoi dim zaan nei me,common_voice_yue_33396493
ngo m sik jing man,common_voice_yue_33396495
nang gaai kyut ge man tai dou m hai man tai,common_voice_yue_33396496
mat je jat zi,common_voice_yue_33396497
ci fu hou noi mou teng gwo nei zung gong faat,common_voice_yue_33396498
keoi hang ding m wui bei jan jap keoi mun hau,common_voice_yue_33396499
ngo hou siu jung faat nei di daai tou,common_voice_yue_33396500
mat je gei maau teon ne,common_voice_yue_33396501
sau tai jau jau din nou dou jau wo,common_voice_yue_33396503
ceng man gok haa faat ge ne go dong jiu gaa jap bin go on zong zi liu gaap leoi ge zi liu gaap,common_voice_yue_33396510
jau ngo teng dou dou waa jau lok,common_voice_yue_33396512
jing goi wan zung fu kap zat beng lai se,common_voice_yue_33396513
jyun zau ngaam dou hai jiu goi bin meng wan jung gang gaa gik zeon ge fong faat goi bin meng wan,common_voice_yue_33396514
jau lai wan jan bong sau pong baak teoi gwong jyut jyu,common_voice_yue_33396515
caa sat hai m hai jau ceot gwo syu,common_voice_yue_33396517
toi gun coi lat fu cau sei gwai,common_voice_yue_33396518
m dak taai ho oi,common_voice_yue_33396519
ji gaa tang seon hou sai lei aa,common_voice_yue_33396520
ji gaa daa bei nei hou m hou,common_voice_yue_33396523
mou on coek baan ge,common_voice_yue_33396524
nei go din waa mou jan zip ge,common_voice_yue_33396525
ngo gaau dou nei din,common_voice_yue_33396526
zi cin ge kwan m zi dim gaai saan zo jau zoi gaau gwo,common_voice_yue_33396527
mat je zi dung wui fuk,common_voice_yue_33396528
nei sei sam laa juk m dou ga laa,common_voice_yue_33396529
nei hai mai wai ngo sin,common_voice_yue_33396530
gwo bin taai do mei jung mei gaap faat long kwan jan,common_voice_yue_33396531
mou hon zi gin pun,common_voice_yue_33396532
ngo zing hai zi hoeng haa,common_voice_yue_33420195
bat gwo hou sai bui,common_voice_yue_33420196
ji ging zou zo hung mui lo,common_voice_yue_33420197
daan hai jyut jyu sin hai ngo dei ge mou jyu,common_voice_yue_33420198
gwai m zi aa maa hai neoi jan me,common_voice_yue_33420199
gam nei gok m gok dak baak faa beng hai beng,common_voice_yue_33420279
din si ji tung ge ji man,common_voice_yue_33420280
ngo gam se baau daan nei gam ci m wui zok au waak ze wan dai,common_voice_yue_33420281
gaau dim zo ci pan la,common_voice_yue_33420282
m hai keoi se ge gam,common_voice_yue_33420283
hin si jau se heoi m tung,common_voice_yue_33420323
zi jiu hai jau gwo heoi ceot wai siu siu ge dou wui bei jan zyu saai,common_voice_yue_33420324
bat gwo nei di hai ngo caai caak ze zan soeng hai dim zau dong jin zi jau keoi dei zi gei sin zi laa,common_voice_yue_33420325
keoi hou zung ji zyu je sik fan jan zung jau koeng bik zing,common_voice_yue_33420327
ho sik teng man keoi ji ging fong hei zo gang san,common_voice_yue_33420365
ngo sap gei nin cin zau jin gau gwo,common_voice_yue_33420368
jyu jam fuk mou,common_voice_yue_33420370
ngo me dou mou zou,common_voice_yue_33420371
nei gei si zong,common_voice_yue_33420372
seoi dou mou daam jam haa di seoi hau jau sak saai keoi mat nan dou sak saai keoi,common_voice_yue_33420475
