transcription,file_name
m syun jyun hei je caa sat,common_voice_yue_31852375
nei go zau hai keoi dei ge sai gaai,common_voice_yue_31852376
jiu hon keoi geoi tai hang wai,common_voice_yue_31852378
m sai haa zoi aa zik zip hai go mong jip soeng bin wan hang zau dak laa,common_voice_yue_31852380
dang zan zung mei gong jyun,common_voice_yue_31852382
keoi jau aa keoi waa keoi go cin naam jau hou ci tong zang soeng san gam,common_voice_yue_31852389
bin jau gang jiu lok jyu ge ze,common_voice_yue_31852392
nei cim meng dou jung gam ge jyu faat,common_voice_yue_31852394
hou ci gam joeng gei gaan git,common_voice_yue_31852395
hai jau di ci bat gwo nei go mou gei lim,common_voice_yue_31852397
hou laa ho nang nei zung ji sik si ngo dou mou baan faat,common_voice_yue_31852404
hing dai fong sung di ngo mou ok ji,common_voice_yue_31852405
ngo sai gwai lo zing geoi,common_voice_yue_31852407
hoi ngoi ge haa zoi leot taai siu,common_voice_yue_31852408
jyu gu nei gaau m dim ne daan je ge waa nei zau dang zyu dai jat go bei ngo paang zau,common_voice_yue_31852416
zyu hoi hai m hai jau dei zan,common_voice_yue_31852418
ngaam saai nei,common_voice_yue_31852434
ngo soeng seon zeoi zung jiu ge hai mui go jan dou jau sat cin mung soeng ge kyun lei,common_voice_yue_31852437
nei si san hai dim gai aa,common_voice_yue_31852444
hou ge m goi,common_voice_yue_31852445
bat gwo mou gam do,common_voice_yue_31852446
gam jat jau toi fung,common_voice_yue_31852447
wun zo dou jau gei jat laa,common_voice_yue_31852448
biu zeon hon jyu zik hai gun waa,common_voice_yue_31852465
nei go zan hai ciu gaau siu aa,common_voice_yue_31852552
nei ting jat heoi ling paau,common_voice_yue_31852553
keoi ji gaa zung man gan dang ngo wui daap haa sin,common_voice_yue_31852554
dou si jau goi zau puk gaai,common_voice_yue_31852556
nei m sai gam cyun,common_voice_yue_31852557
ngo hai mai zan hai jiu gwaan sam ga,common_voice_yue_31852558
seon sik do dou ci sin,common_voice_yue_31852560
daan hai gam jat ngo dei jau man hoi ci zeon bei hou mei,common_voice_yue_31852568
ji si zau hai hou din ge,common_voice_yue_31852569
jat zik to hai jiu nei zau laai do di jan lai,common_voice_yue_31852577
keoi cong pou go wai gau fong ge waa,common_voice_yue_31852578
ng ni go hai lou baan bun jing goi zung mei zi ci gim caa gang san,common_voice_yue_31852583
gam mai gei hou nei siu go si dak ji hou do,common_voice_yue_31852585
ngo dou wan m dou aa,common_voice_yue_31852587
hai kei taa kwan gin dou nei joeng je,common_voice_yue_31852589
hoi gung mou wui tau zin jiu zim jung hou do zi jyun,common_voice_yue_31852607
nei di zeoi hou ting jat gong zo sin,common_voice_yue_31852608
jan wai jiu jan faat hei gaang do ho ji gong ge waa tai,common_voice_yue_31852609
zing fu fuk lei hoeng sau m dou gung zok gei wui bei ngoi lou coeng saai,common_voice_yue_31852610
zou m dou ci din,common_voice_yue_31852621
din jing ge daai luk mong lok fung so haa ge pang jau zai,common_voice_yue_31852622
gam gwai aa nam sei jat ding hai gou kap sik mat,common_voice_yue_31852625
dou m zi dou jiu ci zuk dou gei si,common_voice_yue_31852639
nei faan zo dai ng tiu kwai zak,common_voice_yue_31852640
ngo hai dou zou gan tai nang,common_voice_yue_31852646
keoi dei hai hai baa lai dok san deng zou ga,common_voice_yue_31852647
king ni go hai saai si gaan,common_voice_yue_31852648
naam sang neoi sang syun zaak m jat joeng,common_voice_yue_31852649
m hai hou gei dak,common_voice_yue_31852650
daai bou fan jan hai se jing man do,common_voice_yue_31852653
min tau go sei zek zi tai m dou,common_voice_yue_31852654
ngo hou gwaa zyu nei,common_voice_yue_31852706
ho nang git gwo wui dak dou fu min haau gwo,common_voice_yue_31865631
naam jan lou gau jung mat jik mou cou zek lai me,common_voice_yue_31865632
keoi wui waa nei dou m hai jap hoeng ceoi zuk,common_voice_yue_31865633
hai bin dou wan dou,common_voice_yue_31865650
ho ji gwaan bai daan mok ge,common_voice_yue_31865651
hai aa haak can ngo saan zo keoi,common_voice_yue_31865652
bei ngo hung gaan laan zit zo,common_voice_yue_31865653
can nei go tau,common_voice_yue_31865689
gaan fong jap min ge so jau je dou hai keoi ge,common_voice_yue_31865690
nei ni go gong faat hou min koeng wo,common_voice_yue_31865691
zung jau gam do,common_voice_yue_31865692
wai daai gaa gaau dim keoi sin laa,common_voice_yue_31865693
ngo go zan zan sam gok dak zi gei jing ga,common_voice_yue_31865704
sin saang cing lau bou,common_voice_yue_31865705
tung maai nei hou dak bit,common_voice_yue_31865706
zi zau gong m zi ngo zoi caa,common_voice_yue_31865708
zeng sin saang cing tai haa m ngaam ge se faat jau bin di,common_voice_yue_31865714
ji gaa maai uk gei jaa maan,common_voice_yue_31865715
diu keoi lou mou hau jyu,common_voice_yue_31865716
nei go zi cin zan hai mou dim keoi fan,common_voice_yue_31865717
hai aa tau sin dyun zo sin,common_voice_yue_31865718
zi so ji dim gaai nei gam man gam lo,common_voice_yue_31865725
tai gung jat go gaai kyut fong faat hou gwo cung fuk jat go daai gaa ji zi ge man tai,common_voice_yue_31865726
ngo zung ji di ling ngo hap ngaan fan ge leoi jing,common_voice_yue_31865727
ngo hai on coek hai tung,common_voice_yue_31865728
ngo kei sat mou jap heoi ga,common_voice_yue_31865735
m tung haa haa caa zi din me,common_voice_yue_31865738
jyu gu ho ji ge waa zeoi hou paau hei nei zung si wai,common_voice_yue_31865741
keoi waa mei gwok seon gei duk gaau ge,common_voice_yue_31865743
dim joeng jung zaau fung ge taai dou gong,common_voice_yue_31865745
saai duk cing sam hai sing jyu gu ding jung faat hai oi ge ji si,common_voice_yue_31865746
jau daa m tung ge,common_voice_yue_31865747
nei jat ding hai uk zyu laa hai mai,common_voice_yue_31865748
kei sat gong do gei ci zau wui ling dou deoi fong goi bin,common_voice_yue_31865749
ni gaan hok haau hai mai ci zo sin,common_voice_yue_31865750
zau hai lo zau nei go ji si,common_voice_yue_31865751
daa lou fu hou naan lei gaai,common_voice_yue_31865752
tung jat cing fu wai gwong zau waa,common_voice_yue_31865753
taam faa zung gau zi hai jat jin,common_voice_yue_31865754
ngo giu nei mui jat kei tou,common_voice_yue_31865755
hai zi man dong leoi ge ciu lin zip,common_voice_yue_31865756
cyun fong wai tung mei gwok zang,common_voice_yue_31865836
kei sat zung jau ling jat syut daan hai ngo mei wan dou kok sat zing geoi so ji m lyun gong sin,common_voice_yue_31865837
keoi dei soeng saam jyut dai cin gaau dim,common_voice_yue_31865838
waak ze man zoeng dou hou,common_voice_yue_31865839
kei taa dei fong dou hai ngoi gwok,common_voice_yue_31865897
tai dak dou la me,common_voice_yue_31865902
o m hou ji si,common_voice_yue_31865908
baau kut jat man dou ho ji jung lo maa zi mou se ceot loi,common_voice_yue_31865913
jyu gu ngo zi gei fan ngo m wui bei do di,common_voice_yue_31865916
jau jat di di san laat mei,common_voice_yue_31865918
lou sai zau hai m tung,common_voice_yue_31865920
lau hai uk kei bou ci se gaau keoi lei gam sin bong dou cin sin ji wu,common_voice_yue_31865923
nei bun loi zau sik laa,common_voice_yue_31865924
zeng zi gwo saam gwaan,common_voice_yue_31865925
dau hei zau hai dau zi daan zeoi zung loeng baai keoi soeng,common_voice_yue_31865927
go go laau hai baai ming hai tung nei coeng deoi toi,common_voice_yue_31865928
waan ging so bik ze,common_voice_yue_31865929
nei dei gok dak dim,common_voice_yue_31865931
ngo hai gong duk jam soeng m jat joeng,common_voice_yue_31865932
baak faa beng jau di me zing zong,common_voice_yue_31866050
jau mat je man tai,common_voice_yue_31866051
ci sin,common_voice_yue_31866519
zoi ke nei di dou jau aa,common_voice_yue_31866524
hou m zung ji jam,common_voice_yue_31866525
ngo bei nei geoi go lai zi,common_voice_yue_31866526
ngo wui zoeng ji gin daai heoi zing fu,common_voice_yue_31885425
gin nei dei jat zik hai dou zyun hung zi,common_voice_yue_31885428
bak fong waa hang ding jiu hok jyut jyu hang ding jiu bou wu zau gam joeng,common_voice_yue_31885471
nei dei ping si naau jan ge si hau wui gong nei go ci mou,common_voice_yue_31885472
nei go paai zi dou jau maai so daa fan,common_voice_yue_31885490
m do sik gaau dou ngo wan to to,common_voice_yue_31885491
gwong zau siu zo jan,common_voice_yue_31885492
tai gung gou jap min ngo m sik,common_voice_yue_31885494
go man tai hai loeng taai daai,common_voice_yue_31885570
ho fau faat go ngoi lou baai sau tai haa,common_voice_yue_31885571
hai mai hou gwaai ne hou siu sik wui ling jan m hoi sam,common_voice_yue_31885574
nei jau si zan hai gei faan,common_voice_yue_31885575
jyu gu ngo mou jit sin naai ngo mou kei taa baan faat fan zoek,common_voice_yue_31885576
hang laa wai,common_voice_yue_31885577
ngo dou fong zo gei go fong on lok heoi nei tai haa sin hou m hou,common_voice_yue_31885581
jyu gu m hai dim wui jau gam do zi tai daa m dou,common_voice_yue_31885583
zan hai wo dou gei jing,common_voice_yue_31885586
ngo gam ngaam tai dou geoi je ze,common_voice_yue_31885587
zing zing dei wan wan zan zan gam dang dou bat jip,common_voice_yue_31885593
jau di gau kek mou baan kyun haan zai zaam zi jin ho ji jau,common_voice_yue_31885594
hou do jan lin liu ning laam dou m zi hai mat gang gaa m hou gong saan dung laam,common_voice_yue_31885595
nei go dou hai gai sin ding hai daan sin ge man tai,common_voice_yue_31885596
sik nei go hing zuk laa,common_voice_yue_31885597
fei gei gik cuk soeng sing go zan hou ci co gwo saan ce,common_voice_yue_31885598
so ji nei go neoi zai hai bin go,common_voice_yue_31885600
ji zung jyu go meng jing goi dim se,common_voice_yue_31885601
gam jat ge bei coi sing zik,common_voice_yue_31885602
ji gaa daai zo laa jau mou jau jik laa,common_voice_yue_31885603
hai m hai jiu tin nei go bou meng biu sin,common_voice_yue_31885639
ho nang keoi mou luk dai,common_voice_yue_31885641
nei ho ji m zip sau daan hai si sat zau hai ci wui zau wui soeng wu jing hoeng,common_voice_yue_31912924
jat hai zan gaan hoi wui ge si hau tai ceot nei go gin ji,common_voice_yue_31912925
waak ze ngo dei seon seoi mou liu,common_voice_yue_31912926
sau cin ho ji zi dou sau zo gei cin,common_voice_yue_31912927
ngo m zi dim gong,common_voice_yue_31912928
teng man m tung zan di waa zau jau m tung,common_voice_yue_31912929
gam gwaai gai ge nei,common_voice_yue_31912930
go wui ji zung jau sei go zi hoi ci,common_voice_yue_31912931
je maan m hou gong gwai,common_voice_yue_31912932
nei hai dak gwok jiu zyu ji on cyun nam baan faat ji hau heoi ou dei lei,common_voice_yue_31912942
zung gwok ge cyun tung syu min jyu hai man jin man,common_voice_yue_31912944
jing goi hai jan wai gau goeng,common_voice_yue_31912945
daan hai ngo kok ding zau hai ji go jan,common_voice_yue_31912946
si fu si fu bong bong sau,common_voice_yue_31912947
dou m gei dak dim gaai jau keoi gung zung hou,common_voice_yue_31912950
gong zan nei gong nei go jiu kau ceot lai zau dak,common_voice_yue_31912951
ngo maa zyut deoi zou dou saai so jau je,common_voice_yue_31912952
zek bui soeng min jau biu cing,common_voice_yue_31912958
ngo zan hai mou si wo,common_voice_yue_31912969
ho saang jau zyu do zoeng hou,common_voice_yue_31912970
so ji nei dim joeng cyu lei zek gau,common_voice_yue_31912971
daan hai keoi zi nei ngo hai bin go,common_voice_yue_31912972
giu fei mou jyu sai jung ze loi zou mau zung jyu jin ge faan jik gam joeng hin jin hai co pui,common_voice_yue_31912973
syu jap faat mou jyut ping,common_voice_yue_31912983
duk syu go zan ngo hou zang fong gaa,common_voice_yue_31912984
ngo zik zip zyun jung jing man,common_voice_yue_31912985
bat gwo jyut jyu mou kiu sit,common_voice_yue_31912986
jau daan hai hou siu,common_voice_yue_31912987
jyu gwo hai keoi co ngo zau heoi keoi uk kei diu keoi,common_voice_yue_31912998
gam maan gu gai dou jiu gaau hou je,common_voice_yue_31912999
ngo nam keoi gou gwo nei gou hou do,common_voice_yue_31913000
gong gaau so soeng hok jan dei leon gaau so,common_voice_yue_31913001
waak ze ngo faan dou uk kei tai tai bou din nou ge lik si zau zi dou,common_voice_yue_31913002
ngo deoi nei ge gam gok dou hai zan,common_voice_yue_31913018
ceoi fei nei hai nung cyun lou jan,common_voice_yue_31913019
zau hai go siu jau hei,common_voice_yue_31913020
gaau dou gwong dung ge jat go to jat go zau,common_voice_yue_31913021
ci zung wui wu soeng jing hoeng,common_voice_yue_31913022
dim gaai zung mei dou ngo ge,common_voice_yue_31913028
gei fan gei miu,common_voice_yue_31913030
ngo zan hai gok dak keoi zan hai tung kei taa jan m tung gaa,common_voice_yue_31913046
giu keoi zong zo jyun baan sin,common_voice_yue_31913047
bin hong dou jau keoi ge je sam ge,common_voice_yue_31913048
nei jing wai m ngaam ge ho ji tung ngo si haa gong,common_voice_yue_31913049
nei hai laai zai hai mai,common_voice_yue_31913050
go go jau di ci jyu jau di man tai,common_voice_yue_31913060
cung mun oi ji daan jau jiu jau gaak mok,common_voice_yue_31913064
keoi zi gei waa ge,common_voice_yue_31913065
daan hai wai zo nei go muk biu zyu ji haa laa,common_voice_yue_31913077
ngo gok dak zi mok daan ceot lai tung sau maai ge cuk dou hou ci hou faai,common_voice_yue_31913078
keoi hai dai jat go neoi zai wo,common_voice_yue_31913079
jau mat je ho nang giu haa suk pai ping ling dou aa,common_voice_yue_31913080
dim gaai keoi bin dou gam hou king ge,common_voice_yue_31913096
zung hai m hai dou aa,common_voice_yue_31913097
ngo soeng wan go jan lai cai,common_voice_yue_31913098
nin waa bat fau soeng fung si,common_voice_yue_31913099
hou faan saai gam ze daai lou,common_voice_yue_31913100
hai nei go pai ping taai jau koeng gwok man faa laa,common_voice_yue_31913102
jing tung lou tou zi gaan jau jat tiu hou mei miu ge gaai sin,common_voice_yue_31913104
ngo jau jat dyun si gaan hai daai sik zik,common_voice_yue_31913105
dim sin syun daai go,common_voice_yue_31948635
go kwan hou m zyun jip wo,common_voice_yue_31948657
jung jyu gaau juk jung tou zau zeoi hou tim laa,common_voice_yue_31948658
sik faan sin ding hai dim,common_voice_yue_31948659
gok haa gong me jyu jin,common_voice_yue_31948661
fai si coi nei zou tau,common_voice_yue_31948664
hai ge mou baan faat ge,common_voice_yue_31948665
nei go jau jyu jau juk,common_voice_yue_31948666
cung ming ban baak,common_voice_yue_31948684
jam ho mong zaam ngo dang luk gwo jat ci zau m wui teoi,common_voice_yue_31948685
m on zong gei deng hap zau wing jyun tai m dou din si,common_voice_yue_31948686
tai keoi bei nei zoeng je,common_voice_yue_31948687
jau hai zi gam man tai,common_voice_yue_31948688
m tung keoi dei fong hei zo go hoi faat zyun on,common_voice_yue_31948705
nei ji gaa ho ji zing soeng soeng mong mei,common_voice_yue_31948790
ngo m wui zoi zou so zai ga laa,common_voice_yue_31948791
m gau jan dei daai zek,common_voice_yue_31948792
nei ji cin gaan uk mou maai ho ji zyu faan go dou aa,common_voice_yue_31948793
go hok saang di laan jam do dou ngo m zi keoi soeng dim,common_voice_yue_31948794
ze go sau gei caa din lai aa,common_voice_yue_31948823
ngo dou m zi jyun loi go bin di fung hei hai gam jim zeon ge,common_voice_yue_31948826
hai mai jiu gong zan soeng,common_voice_yue_31948827
nei nam zyu dim cyu zi zek gau,common_voice_yue_31948933
jau mat baan kyun man tai ze,common_voice_yue_31948934
ngo gok dak nei gong ge cyun bou dou hai lau liu,common_voice_yue_31948935
bei faan ngo aa,common_voice_yue_31948936
dang zan sin,common_voice_yue_31948937
gam dou m ho ji gong dak gam zyut deoi,common_voice_yue_31948948
nei mou ni go kyun lik,common_voice_yue_31948949
ngo dei nei dou jau hou do go,common_voice_yue_31948951
jat joeng hai waan ge,common_voice_yue_31948952
nei zan hai co jat,common_voice_yue_31948963
nei din zo laa wo ping tin si,common_voice_yue_31948964
ngo nam ngo mei zeon bei hou,common_voice_yue_31948967
deoi jyut jyu ge ho ci zuk faat zin bing mou taai daai jik cyu,common_voice_yue_31948988
sau gei min fai si jung,common_voice_yue_31949000
deoi jyu jat di soeng wu wui fong bin di,common_voice_yue_32085740
lau hai dei juk ge jan sin wui gaai fong dei juk,common_voice_yue_32085744
jing goi hai ne go zi,common_voice_yue_32085762
gong gan ngo tai gwo ge kek,common_voice_yue_32085764
zi cin hai zi fu tai ge,common_voice_yue_32085765
ho nang wui wan dou,common_voice_yue_32085766
hai daa faat jiu jat joeng jyu gu jau ji tai zi zeoi hou haau leoi maai,common_voice_yue_32085769
wai wai wai faan lai sin,common_voice_yue_32085771
nei jau daam sam uk kei jiu sai cin di je,common_voice_yue_32085784
do ze nei zing coi ge wui daap ng hou caam coi ze,common_voice_yue_32085785
ngo jau mou lei gaai co,common_voice_yue_32085786
ngaam aa keoi dei zan hai gei faan,common_voice_yue_32085788
fong man ge jat go pui jam jyun dou hai gam waa,common_voice_yue_32085804
gam ci go wut dung hou jau ho nang hai hai gam go syu gaa,common_voice_yue_32085805
ngo m zi nei gong ge jyu jam fuk mou hai zi me,common_voice_yue_32085806
jam ho jan mou leon nei cam jat gei fung gwong gam jat dou ho nang san baai ming lit,common_voice_yue_32085807
nei zou mat gau aa,common_voice_yue_32085808
dim zi bei jan gwaat jat baa zoeng,common_voice_yue_32085814
dim gaai hou ci bin sing zo san fu hau man,common_voice_yue_32085815
jau dak ge me ngo dou m zi tim,common_voice_yue_32085816
ng jik taam zoeng leoi lok cyun,common_voice_yue_32085818
zeoi hou zoeng nei ge soeng faat se sing man dong,common_voice_yue_32085834
zyun jip ling wik nei zi ge hai fo hok fong min,common_voice_yue_32085835
so ji ngo dou ming dim gaai di jan wui zung ji keoi,common_voice_yue_32085836
waak ze nei tung ne loeng wai gou sau baai si lo,common_voice_yue_32085837
nei jiu tung jan gong sin dak ga,common_voice_yue_32085839
mui go jyut caa m do sei maan man,common_voice_yue_32085840
